seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,61,baseline,1.1039552094442928,1.1039552094442928,0.48396120803045406,0.0,0.0,0.6199940014138386,0.3815846668604768,0.8655458748909308
48101,62,baseline,1.0015863831212797,1.0015863831212797,0.4255217427517337,0.0,0.0,0.576064640369546,0.3437701624107805,0.7692919051625142
48101,63,baseline,0.9610372408764993,0.9610372408764993,0.44171570108833524,0.0,0.0,0.5193215397881641,0.35442182752897794,0.7961375286173131
48101,64,baseline,0.9110628499193338,0.9110628499193338,0.4255828569890822,0.0,0.0,0.4854799929302517,0.3438106176592948,0.769393474648377
48101,65,baseline,1.026416431924904,1.026416431924904,0.46147127961381923,0.0,0.0,0.5649451523110849,0.3672344687742641,0.8287057483880833
48101,66,baseline,0.8927152169328705,0.8927152169328705,0.3832908289814844,0.0,0.0,0.509424387951386,0.3153345833552408,0.6986254123367253
48101,67,baseline,1.123388460285473,1.123388460285473,0.49758522478870976,0.0,0.0,0.625803235496763,0.39015908820542927,0.887744312994139
48101,68,baseline,0.8731728755847548,0.8731728755847548,0.3528463867709385,0.0,0.0,0.5203264888138163,0.2942161504559783,0.6470625372269168
48101,69,baseline,0.8912539559998718,0.8912539559998718,0.3641307408263339,0.0,0.0,0.5271232151735379,0.3021063382875988,0.6662370791139327
48101,70,baseline,0.9064947637769918,0.9064947637769918,0.37732598741689116,0.0,0.0,0.5291687763601006,0.3112388843201864,0.6885648717370776
48101,71,baseline,0.7713278019602923,0.7713278019602923,0.3202941307750422,0.0,0.0,0.45103367118525006,0.2710273761377196,0.5913215069127618
48101,72,baseline,0.9574107251867221,0.9574107251867221,0.47391440553112496,0.0,0.0,0.48349631965559703,0.37520460099155856,0.8491190065226835
48101,73,baseline,0.9387158206061947,0.9387158206061947,0.4213388659181141,0.0,0.0,0.5173769546880806,0.34099658287045637,0.7623354487885705
48101,74,baseline,0.846997260852939,0.846997260852939,0.3951426017756456,0.0,0.0,0.4518546590772934,0.3234132339502558,0.7185558357259014
48101,75,baseline,0.9924362961296423,0.9924362961296423,0.42170409449151736,0.0,0.0,0.5707322016381249,0.3412391265841731,0.7629432210756905
48101,76,baseline,0.9087357170360297,0.9087357170360297,0.38676095777316066,0.0,0.0,0.5219747592628692,0.31770808362065,0.7044690413938106
48101,77,baseline,0.8091928439000414,0.8091928439000414,0.35515605862372457,0.0,0.0,0.45403678527631686,0.2958371991664261,0.6509932577901507
48101,78,baseline,0.7789906861798308,0.7789906861798308,0.3380678165031543,0.0,0.0,0.4409228696766765,0.28376846088224356,0.6218362773853978
48101,79,baseline,0.830178737777896,0.830178737777896,0.3693568760073528,0.0,0.0,0.4608218617705433,0.3057353712739723,0.6750922472813251
48101,80,baseline,1.002578116834965,1.002578116834965,0.43790736560934307,0.0,0.0,0.5646707512256219,0.3519290905682366,0.7898364561775797
48101,81,baseline,1.0233106137212893,1.0233106137212893,0.47750128667063174,0.0,0.0,0.5458093270506577,0.37748800470214544,0.8549892913727772
48101,82,baseline,1.0221776781779945,1.0221776781779945,0.4557567164401364,0.0,0.0,0.5664209617378584,0.3635484487433456,0.819305165183482
48101,83,baseline,0.9343110860600331,0.9343110860600331,0.4151097520085457,0.0,0.0,0.5192013340514874,0.3368490000519461,0.7519587520604918
48101,84,baseline,0.9135075940519977,0.9135075940519977,0.39160740100283087,0.0,0.0,0.5219001930491667,0.3210116829054537,0.7126190839082845
48101,85,baseline,1.107476175377162,1.107476175377162,0.49525510539937967,0.0,0.0,0.6122210699777824,0.38869884263589516,0.8839539480352748
48101,86,baseline,0.880346703071593,0.880346703071593,0.3673403030516953,0.0,0.0,0.5130064000198977,0.30433693311372173,0.6716772361654171
48101,87,baseline,0.8196302926663268,0.8196302926663268,0.34144725457249686,0.0,0.0,0.47818303809382995,0.2861691277133363,0.6276163822858332
48101,88,baseline,0.7785996114630216,0.7785996114630216,0.32466702427339234,0.0,0.0,0.45393258718962914,0.274180203965674,0.5988472282390663
48101,89,baseline,1.0481376705234562,1.0481376705234562,0.47149137603245145,0.0,0.0,0.5766462944910048,0.37365855518457014,0.8451499312170216
48101,90,baseline,0.8607501837010366,0.8607501837010366,0.37218795487749934,0.0,0.0,0.4885622288235373,0.30769469542886874,0.6798826503063681
48101,91,baseline,0.8933741783372502,0.8933741783372502,0.3744960372371391,0.0,0.0,0.5188781411001111,0.3092886640018075,0.6837847012389466
