seed,scenario,market,root_success,independent_raw_foc_max,finite_difference_profit_gradient_max,independent_solve_price_gap,accepted
48102.0,baseline,34.0,True,6.938893903907228e-17,0.0,2.1804780203638074e-13,True
48102.0,baseline,35.0,True,4.163336342344337e-17,5.551115123125783e-11,6.616929226765933e-14,True
48102.0,baseline,36.0,True,2.886579864025407e-15,0.0,1.2434497875801753e-14,True
48102.0,baseline,37.0,True,8.881784197001252e-16,2.7755575615628914e-11,3.552713678800501e-15,True
48102.0,baseline,38.0,True,9.020562075079397e-17,8.326672684688674e-11,9.816272239504542e-10,True
48102.0,baseline,39.0,True,4.440892098500626e-16,2.7755575615628914e-11,3.488986877187017e-11,True
48102.0,baseline,40.0,True,2.220446049250313e-16,5.551115123125783e-11,2.0900925434830242e-10,True
48102.0,baseline,41.0,True,5.551115123125783e-17,5.551115123125783e-11,7.860379014346108e-14,True
48102.0,baseline,42.0,True,2.498001805406602e-16,2.7755575615628914e-11,8.824052599720744e-13,True
48102.0,baseline,43.0,True,3.8163916471489756e-17,2.7755575615628914e-11,6.7985617135946086e-12,True
48102.0,baseline,44.0,True,4.718447854656915e-16,5.551115123125783e-11,2.375699637013895e-11,True
48102.0,baseline,45.0,True,3.8163916471489756e-16,5.551115123125783e-11,4.951594689828198e-13,True
48102.0,baseline,46.0,True,2.373101715136272e-15,5.551115123125783e-11,2.488409478473841e-11,True
48102.0,baseline,47.0,True,6.938893903907228e-16,5.551115123125783e-11,4.924061158817494e-12,True
48102.0,baseline,48.0,True,1.8041124150158794e-15,2.7755575615628914e-11,2.7826985160572804e-10,True
48102.0,baseline,49.0,True,5.828670879282072e-16,0.0,6.985523270941485e-12,True
48102.0,baseline,50.0,True,4.440892098500626e-16,0.0,7.008944535868977e-10,True
48102.0,baseline,51.0,True,8.326672684688674e-17,2.7755575615628914e-11,1.4834902195559607e-09,True
48102.0,baseline,52.0,True,2.1510571102112408e-16,5.551115123125783e-11,8.536726880947754e-12,True
48102.0,baseline,53.0,True,1.0158540675320182e-14,2.7755575615628914e-11,4.39648317751562e-14,True
48102.0,baseline,54.0,True,4.163336342344337e-17,2.7755575615628914e-11,6.141753772226366e-12,True
48102.0,baseline,55.0,True,1.1102230246251565e-16,2.7755575615628914e-11,1.2295560125608063e-09,True
48102.0,baseline,56.0,True,1.4155343563970746e-15,2.7755575615628914e-11,5.773159728050814e-15,True
48102.0,baseline,57.0,True,2.7755575615628914e-17,0.0,7.061018436615996e-14,True
48102.0,baseline,58.0,True,8.326672684688674e-17,5.551115123125783e-11,1.283417816466681e-13,True
48102.0,baseline,59.0,True,2.220446049250313e-16,2.7755575615628914e-11,2.141042898529122e-11,True
48102.0,baseline,60.0,True,5.551115123125783e-17,5.551115123125783e-11,3.283595617631363e-12,True
48102.0,baseline,61.0,True,1.3253287356462806e-15,0.0,3.926490244055003e-10,True
48102.0,baseline,62.0,True,2.7755575615628914e-17,5.551115123125783e-11,2.4882274018978023e-10,True
48102.0,baseline,63.0,True,2.3592239273284576e-16,0.0,1.0827339025354377e-11,True
48102.0,baseline,64.0,True,7.632783294297951e-17,2.7755575615628914e-11,6.634870430843876e-11,True
48102.0,baseline,65.0,True,1.3877787807814457e-16,2.7755575615628914e-11,1.3382051022858832e-10,True
48102.0,baseline,66.0,True,6.279698983036042e-15,2.7755575615628914e-11,1.3725909298045735e-11,True
48102.0,baseline,67.0,True,4.829470157119431e-15,8.326672684688674e-11,1.7319479184152442e-14,True
48102.0,baseline,68.0,True,8.326672684688674e-17,0.0,5.232072552985301e-10,True
48102.0,baseline,69.0,True,1.734723475976807e-16,5.551115123125783e-11,3.1810110101559985e-12,True
48102.0,baseline,70.0,True,6.938893903907228e-17,2.7755575615628914e-11,9.769962616701378e-14,True
48102.0,baseline,71.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.519431247487546e-09,True
48102.0,baseline,72.0,True,5.551115123125783e-17,5.551115123125783e-11,2.3564883377957813e-10,True
48102.0,baseline,73.0,True,1.2698175844150228e-14,2.7755575615628914e-11,1.4588246166624685e-09,True
48102.0,baseline,74.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.2999188392370797e-09,True
48102.0,baseline,75.0,True,8.604228440844963e-16,2.7755575615628914e-11,4.440892098500626e-15,True
48102.0,baseline,76.0,True,3.8163916471489756e-17,5.551115123125783e-11,5.161546745569012e-10,True
48102.0,baseline,77.0,True,3.608224830031759e-16,5.551115123125783e-11,2.6645352591003757e-14,True
48102.0,baseline,78.0,True,5.759281940243e-16,5.551115123125783e-11,1.3957279776377618e-11,True
48102.0,baseline,79.0,True,3.469446951953614e-17,2.7755575615628914e-11,3.355671296390028e-11,True
48102.0,baseline,80.0,True,7.0915495697931874e-15,0.0,1.3278267374516872e-13,True
48102.0,baseline,81.0,True,3.0253577421035516e-15,2.7755575615628914e-11,4.529709940470639e-14,True
48102.0,baseline,82.0,True,6.245004513516506e-17,5.551115123125783e-11,1.0768852476417123e-10,True
48102.0,baseline,83.0,True,3.677613769070831e-16,5.551115123125783e-11,2.0028423364237824e-13,True
48102.0,baseline,84.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.630911850014627e-09,True
48102.0,baseline,85.0,True,4.746203430272544e-15,2.7755575615628914e-11,2.1316282072803006e-14,True
48102.0,baseline,86.0,True,4.440892098500626e-16,2.7755575615628914e-11,6.23945339839338e-13,True
48102.0,baseline,87.0,True,1.6653345369377348e-16,2.7755575615628914e-11,8.881784197001252e-16,True
48102.0,baseline,88.0,True,2.220446049250313e-16,2.7755575615628914e-11,1.2034164775798217e-09,True
48102.0,baseline,89.0,True,5.273559366969494e-16,2.7755575615628914e-11,2.4424906541753444e-13,True
48102.0,baseline,90.0,True,3.4139358007223564e-15,5.551115123125783e-11,9.083676033583288e-10,True
48102.0,baseline,91.0,True,4.163336342344337e-17,2.7755575615628914e-11,1.2181367026187218e-12,True
48102.0,baseline,92.0,True,4.163336342344337e-16,5.551115123125783e-11,1.5409895581797173e-13,True
48102.0,baseline,93.0,True,8.354428260304303e-15,2.7755575615628914e-11,4.440892098500626e-14,True
48102.0,baseline,94.0,True,1.3183898417423734e-16,0.0,2.282796174313262e-11,True
48102.0,baseline,95.0,True,1.4155343563970746e-15,0.0,6.217248937900877e-15,True
48102.0,baseline,96.0,True,1.1102230246251565e-16,2.7755575615628914e-11,7.102634036471045e-10,True
48102.0,baseline,97.0,True,8.76382300063483e-15,2.7755575615628914e-11,4.1300296516055823e-14,True
48102.0,baseline,98.0,True,9.71445146547012e-17,5.551115123125783e-11,3.1268898581515714e-10,True
48102.0,baseline,99.0,True,1.3183898417423734e-16,2.7755575615628914e-11,1.8989254613188677e-12,True
48102.0,baseline,100.0,True,2.7755575615628914e-17,2.7755575615628914e-11,9.680252155419566e-10,True
48102.0,baseline,101.0,True,8.326672684688674e-16,2.7755575615628914e-11,4.739453274282823e-11,True
48102.0,baseline,102.0,True,4.1147640850169864e-15,2.7755575615628914e-11,1.2686034445152927e-09,True
48102.0,baseline,103.0,True,1.0824674490095276e-14,2.7755575615628914e-11,7.682743330406083e-14,True
48102.0,baseline,104.0,True,2.7755575615628914e-17,5.551115123125783e-11,8.215650382226158e-14,True
48102.0,baseline,105.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.6143086867259626e-11,True
48102.0,baseline,106.0,True,5.551115123125783e-17,2.7755575615628914e-11,8.881784197001252e-14,True
48102.0,baseline,107.0,True,5.48172618408671e-16,2.7755575615628914e-11,2.418945044269094e-10,True
48102.0,baseline,108.0,True,8.673617379884035e-17,2.7755575615628914e-11,1.3728085335174e-10,True
48102.0,baseline,109.0,True,1.249000902703301e-16,2.7755575615628914e-11,2.9462210449082704e-11,True
48102.0,baseline,110.0,True,1.2212453270876722e-14,8.326672684688674e-11,8.282978747331526e-10,True
48102.0,baseline,111.0,True,4.996003610813204e-16,2.7755575615628914e-11,1.95220195564616e-09,True
48102.0,baseline,112.0,True,2.42861286636753e-16,2.7755575615628914e-11,1.466056165355667e-09,True
48102.0,baseline,113.0,True,1.887379141862766e-15,2.7755575615628914e-11,3.597122599785507e-14,True
48102.0,baseline,114.0,True,1.2934098236883074e-14,2.7755575615628914e-11,1.1554890377851734e-10,True
48102.0,baseline,115.0,True,2.0122792321330962e-16,0.0,6.725997536705108e-11,True
48102.0,baseline,116.0,True,3.892719480091955e-15,2.7755575615628914e-11,4.884981308350689e-14,True
48102.0,baseline,117.0,True,1.0408340855860843e-17,0.0,6.065725699500035e-11,True
48102.0,baseline,118.0,True,7.33441085642994e-15,5.551115123125783e-11,1.2079226507921703e-13,True
48102.0,baseline,119.0,True,1.0408340855860843e-17,2.7755575615628914e-11,1.6942003355779889e-12,True
48102.0,subsidy,0.0,True,4.163336342344337e-16,5.551115123125783e-11,1.6253398626986382e-10,True
48102.0,subsidy,1.0,True,6.938893903907228e-18,2.7755575615628914e-11,1.6142642778049776e-12,True
48102.0,subsidy,2.0,True,2.7755575615628914e-17,0.0,6.217248937900877e-15,True
48102.0,subsidy,3.0,True,3.400058012914542e-16,5.551115123125783e-11,3.416080751605932e-10,True
48102.0,subsidy,4.0,True,1.1102230246251565e-16,5.551115123125783e-11,3.6193270602780103e-13,True
48102.0,subsidy,5.0,True,5.551115123125783e-17,2.7755575615628914e-11,4.440892098500626e-16,True
48102.0,subsidy,6.0,True,1.061650767297806e-15,5.551115123125783e-11,6.661338147750939e-15,True
48102.0,subsidy,7.0,True,1.3877787807814457e-17,2.7755575615628914e-11,2.8762325854359005e-11,True
48102.0,subsidy,8.0,True,9.71445146547012e-17,5.551115123125783e-11,1.509903313490213e-13,True
48102.0,subsidy,9.0,True,6.737665980693919e-15,5.551115123125783e-11,3.099742684753437e-13,True
48102.0,subsidy,10.0,True,8.326672684688674e-17,5.551115123125783e-11,5.329070518200751e-15,True
48102.0,subsidy,11.0,True,6.938893903907228e-17,5.551115123125783e-11,1.1906031716080179e-12,True
48102.0,subsidy,12.0,True,8.326672684688674e-17,5.551115123125783e-11,5.284661597215745e-14,True
48102.0,subsidy,13.0,True,2.7755575615628914e-17,0.0,6.217248937900877e-15,True
48102.0,subsidy,14.0,True,0.0,2.7755575615628914e-11,8.659739592076221e-14,True
48102.0,subsidy,15.0,True,5.412337245047638e-15,0.0,2.531308496145357e-14,True
48102.0,subsidy,16.0,True,6.6058269965196814e-15,1.1102230246251565e-10,2.4424906541753444e-14,True
48102.0,subsidy,17.0,True,5.551115123125783e-17,5.551115123125783e-11,5.2655657611921924e-12,True
48102.0,subsidy,18.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.6919798895287386e-13,True
48102.0,subsidy,19.0,True,1.3877787807814457e-17,5.551115123125783e-11,8.93507490218326e-13,True
48102.0,subsidy,20.0,True,1.1102230246251565e-16,8.326672684688674e-11,7.183111883080073e-10,True
48102.0,subsidy,21.0,True,8.326672684688674e-17,5.551115123125783e-11,2.637889906509372e-13,True
48102.0,subsidy,22.0,True,2.0816681711721685e-17,5.551115123125783e-11,2.220446049250313e-15,True
48102.0,subsidy,23.0,True,2.7755575615628914e-17,0.0,5.9827698351000436e-12,True
48102.0,subsidy,24.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.410605131648481e-13,True
48102.0,subsidy,25.0,True,2.7755575615628914e-17,5.551115123125783e-11,3.197442310920451e-14,True
48102.0,subsidy,26.0,True,4.163336342344337e-17,0.0,1.7319479184152442e-14,True
48102.0,subsidy,27.0,True,5.551115123125783e-17,2.7755575615628914e-11,0.0,True
48102.0,subsidy,28.0,True,8.326672684688674e-17,0.0,2.042810365310288e-13,True
48102.0,subsidy,29.0,True,5.551115123125783e-17,0.0,3.5771829942632394e-10,True
48102.0,subsidy,30.0,True,2.7755575615628914e-17,8.326672684688674e-11,4.495039007679225e-09,True
48102.0,subsidy,31.0,True,2.7755575615628914e-17,5.551115123125783e-11,3.3306690738754696e-14,True
48102.0,subsidy,32.0,True,2.2898349882893854e-16,0.0,1.3322676295501878e-15,True
48102.0,subsidy,33.0,True,3.4416913763379853e-15,5.551115123125783e-11,9.459100169806334e-14,True
48102.0,subsidy,34.0,True,2.9976021664879227e-15,5.551115123125783e-11,1.2878587085651816e-14,True
48102.0,subsidy,35.0,True,1.700029006457271e-15,0.0,3.4932057246805925e-11,True
48102.0,subsidy,36.0,True,5.551115123125783e-17,2.7755575615628914e-11,4.440892098500626e-16,True
48102.0,subsidy,37.0,True,2.0816681711721685e-17,2.7755575615628914e-11,1.5003998043994216e-11,True
48102.0,subsidy,38.0,True,8.326672684688674e-17,0.0,1.694022699894049e-11,True
48102.0,subsidy,39.0,True,1.5959455978986625e-16,8.326672684688674e-11,2.282502631345551e-09,True
48102.0,subsidy,40.0,True,8.326672684688674e-17,5.551115123125783e-11,1.9229062786507711e-13,True
48102.0,subsidy,41.0,True,5.245803791353865e-15,5.551115123125783e-11,2.4424906541753444e-14,True
48102.0,subsidy,42.0,True,1.1102230246251565e-16,2.7755575615628914e-11,8.260059303211165e-14,True
48102.0,subsidy,43.0,True,3.469446951953614e-17,2.7755575615628914e-11,1.7883472480662022e-12,True
48102.0,subsidy,44.0,True,4.85722573273506e-15,2.7755575615628914e-11,2.291500322826323e-13,True
48102.0,subsidy,45.0,True,5.551115123125783e-17,5.551115123125783e-11,2.291500322826323e-13,True
48102.0,subsidy,46.0,True,1.1102230246251565e-16,5.551115123125783e-11,2.842170943040401e-14,True
48102.0,subsidy,47.0,True,5.551115123125783e-17,5.551115123125783e-11,3.197442310920451e-14,True
48102.0,subsidy,48.0,True,2.7755575615628914e-17,0.0,5.756717769145325e-09,True
48102.0,subsidy,49.0,True,3.0531133177191805e-16,2.7755575615628914e-11,1.7896795156957523e-13,True
48102.0,subsidy,50.0,True,6.245004513516506e-17,5.551115123125783e-11,1.6500409927289184e-09,True
48102.0,subsidy,51.0,True,4.163336342344337e-16,5.551115123125783e-11,5.773159728050814e-14,True
48102.0,subsidy,52.0,True,2.0122792321330962e-16,5.551115123125783e-11,1.0480505352461478e-13,True
48102.0,subsidy,53.0,True,8.326672684688674e-17,0.0,3.481659405224491e-13,True
48102.0,subsidy,54.0,True,8.326672684688674e-17,5.551115123125783e-11,1.070832311711456e-11,True
48102.0,subsidy,55.0,True,6.938893903907228e-17,0.0,6.039613253960852e-14,True
48102.0,subsidy,56.0,True,6.245004513516506e-17,1.1102230246251565e-10,3.241851231905457e-14,True
48102.0,subsidy,57.0,True,6.106226635438361e-15,2.7755575615628914e-11,5.284661597215745e-14,True
48102.0,subsidy,58.0,True,2.7408630920433552e-15,0.0,1.509903313490213e-14,True
48102.0,subsidy,59.0,True,9.353628982466944e-15,5.551115123125783e-11,1.389999226830696e-13,True
48102.0,subsidy,60.0,True,6.938893903907228e-17,5.551115123125783e-11,1.199040866595169e-14,True
48102.0,subsidy,61.0,True,1.3877787807814457e-16,2.7755575615628914e-11,2.30694041647439e-09,True
48102.0,subsidy,62.0,True,1.5543122344752192e-15,2.7755575615628914e-11,1.1102230246251565e-14,True
48102.0,subsidy,63.0,True,6.869504964868156e-15,2.7755575615628914e-11,9.725553695716371e-14,True
48102.0,subsidy,64.0,True,3.795574965437254e-15,2.7755575615628914e-11,4.3520742565306136e-14,True
48102.0,subsidy,65.0,True,2.7755575615628914e-17,5.551115123125783e-11,6.261657858885883e-14,True
48102.0,subsidy,66.0,True,8.326672684688674e-17,5.551115123125783e-11,3.055333763768431e-13,True
48102.0,subsidy,67.0,True,2.0816681711721685e-17,5.551115123125783e-11,4.645173135031655e-12,True
48102.0,subsidy,68.0,True,3.885780586188048e-16,5.551115123125783e-11,2.7133850721838826e-13,True
48102.0,subsidy,69.0,True,2.7755575615628914e-17,5.551115123125783e-11,2.7475799413423374e-12,True
48102.0,subsidy,70.0,True,5.551115123125783e-17,5.551115123125783e-11,8.468781231840694e-12,True
48102.0,subsidy,71.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.3766765505351941e-14,True
48102.0,subsidy,72.0,True,7.632783294297951e-17,0.0,2.398081733190338e-14,True
48102.0,subsidy,73.0,True,4.163336342344337e-17,1.1102230246251565e-10,8.837375276016246e-14,True
48102.0,subsidy,74.0,True,1.1726730697603216e-15,2.7755575615628914e-11,5.773159728050814e-15,True
48102.0,subsidy,75.0,True,3.469446951953614e-17,5.551115123125783e-11,9.27601107036935e-10,True
48102.0,subsidy,76.0,True,1.5265566588595902e-16,2.7755575615628914e-11,1.9750867608081535e-11,True
48102.0,subsidy,77.0,True,1.0755285551056204e-15,2.7755575615628914e-11,1.8074430840897548e-13,True
48102.0,subsidy,78.0,True,8.326672684688674e-17,2.7755575615628914e-11,3.8546943414985435e-13,True
48102.0,subsidy,79.0,True,5.10702591327572e-15,2.7755575615628914e-11,1.638689184346731e-13,True
48102.0,subsidy,80.0,True,3.6637359812630166e-15,0.0,1.9095836023552692e-14,True
48102.0,subsidy,81.0,True,1.915134717478395e-15,0.0,2.159592504824559e-10,True
48102.0,subsidy,82.0,True,1.3877787807814457e-15,2.7755575615628914e-11,1.4477308241112041e-13,True
48102.0,subsidy,83.0,True,5.551115123125783e-17,0.0,2.7977620220553945e-14,True
48102.0,subsidy,84.0,True,2.7755575615628914e-17,5.551115123125783e-11,5.062616992290714e-14,True
48102.0,subsidy,85.0,True,5.551115123125783e-17,0.0,7.465583706789403e-12,True
48102.0,subsidy,86.0,True,6.245004513516506e-17,5.551115123125783e-11,4.04121180963557e-14,True
48102.0,subsidy,87.0,True,0.0,5.551115123125783e-11,7.251976796851523e-13,True
48102.0,subsidy,88.0,True,3.885780586188048e-16,5.551115123125783e-11,1.4344081478157023e-13,True
48102.0,subsidy,89.0,True,1.1102230246251565e-16,5.551115123125783e-11,7.149836278586008e-14,True
48102.0,subsidy,90.0,True,1.3877787807814457e-17,1.1102230246251565e-10,1.2606804489223578e-11,True
48102.0,subsidy,91.0,True,3.608224830031759e-16,5.551115123125783e-11,1.8145307478789618e-10,True
48102.0,subsidy,92.0,True,1.1102230246251565e-16,5.551115123125783e-11,2.3092638912203256e-14,True
48102.0,subsidy,93.0,True,5.551115123125783e-17,5.551115123125783e-11,1.504218971604132e-11,True
48102.0,subsidy,94.0,True,1.734723475976807e-16,5.551115123125783e-11,5.5067062021407764e-14,True
48102.0,subsidy,95.0,True,1.3877787807814457e-17,5.551115123125783e-11,4.440892098500626e-16,True
48102.0,subsidy,96.0,True,5.551115123125783e-17,2.7755575615628914e-11,1.247890679678676e-13,True
48102.0,subsidy,97.0,True,1.3877787807814457e-16,0.0,1.7763568394002505e-15,True
48102.0,subsidy,98.0,True,4.85722573273506e-17,2.7755575615628914e-11,2.531308496145357e-14,True
48102.0,subsidy,99.0,True,1.1796119636642288e-15,5.551115123125783e-11,7.238654120556021e-14,True
48102.0,subsidy,100.0,True,8.326672684688674e-17,5.551115123125783e-11,2.0370372055822372e-12,True
48102.0,subsidy,101.0,True,6.245004513516506e-17,5.551115123125783e-11,8.408829188510936e-12,True
48102.0,subsidy,102.0,True,8.326672684688674e-17,0.0,6.394884621840902e-14,True
48102.0,subsidy,103.0,True,1.27675647831893e-15,0.0,1.2945200467129325e-12,True
48102.0,subsidy,104.0,True,5.551115123125783e-17,0.0,8.881784197001252e-16,True
48102.0,subsidy,105.0,True,1.3877787807814457e-15,0.0,8.038014698286133e-14,True
48102.0,subsidy,106.0,True,0.0,5.551115123125783e-11,1.3322676295501878e-15,True
48102.0,subsidy,107.0,True,1.6653345369377348e-16,0.0,4.622968674539152e-13,True
48102.0,subsidy,108.0,True,1.249000902703301e-16,5.551115123125783e-11,3.2027713814386516e-12,True
48102.0,subsidy,109.0,True,2.7755575615628914e-17,2.7755575615628914e-11,2.580158309228864e-13,True
48102.0,subsidy,110.0,True,0.0,5.551115123125783e-11,8.08242361927114e-14,True
48102.0,subsidy,111.0,True,1.1102230246251565e-16,5.551115123125783e-11,3.092637257395836e-12,True
48102.0,subsidy,112.0,True,4.315992008230296e-15,2.7755575615628914e-11,1.6964207816272392e-13,True
48102.0,subsidy,113.0,True,2.7755575615628914e-17,2.7755575615628914e-11,2.07396322338127e-10,True
48102.0,subsidy,114.0,True,6.938893903907228e-17,5.551115123125783e-11,1.1425527191022411e-11,True
48102.0,subsidy,115.0,True,5.551115123125783e-17,0.0,8.601315215628347e-10,True
48102.0,subsidy,116.0,True,5.551115123125783e-17,5.551115123125783e-11,2.0650148258027912e-13,True
48102.0,subsidy,117.0,True,7.840950111415168e-16,5.551115123125783e-11,1.9656987149119232e-10,True
48102.0,subsidy,118.0,True,3.469446951953614e-17,0.0,4.849454171562684e-13,True
48102.0,subsidy,119.0,True,5.551115123125783e-17,0.0,1.199040866595169e-14,True
48103.0,baseline,0.0,True,4.3298697960381105e-15,2.7755575615628914e-11,4.6629367034256575e-14,True
48103.0,baseline,1.0,True,1.2212453270876722e-15,2.7755575615628914e-11,7.993605777301127e-15,True
48103.0,baseline,2.0,True,6.245004513516506e-16,2.7755575615628914e-11,9.683809309990465e-12,True
48103.0,baseline,3.0,True,6.6058269965196814e-15,0.0,9.281464485866309e-14,True
48103.0,baseline,4.0,True,3.094746681142624e-15,2.7755575615628914e-11,4.263256414560601e-14,True
48103.0,baseline,5.0,True,1.817990202823694e-15,2.7755575615628914e-11,9.119371924271036e-12,True
48103.0,baseline,6.0,True,5.35682609381638e-15,0.0,2.9753977059954195e-14,True
48103.0,baseline,7.0,True,3.552713678800501e-15,5.551115123125783e-11,1.7319479184152442e-14,True
48103.0,baseline,8.0,True,2.0539125955565396e-15,5.551115123125783e-11,3.907985046680551e-14,True
48103.0,baseline,9.0,True,3.101685575046531e-15,5.551115123125783e-11,4.04121180963557e-14,True
48103.0,baseline,10.0,True,1.3877787807814457e-16,5.551115123125783e-11,1.138362293318096e-09,True
48103.0,baseline,11.0,True,2.498001805406602e-16,0.0,3.921307722976053e-13,True
48103.0,baseline,12.0,True,8.326672684688674e-17,0.0,1.4390266755981429e-11,True
48103.0,baseline,13.0,True,4.440892098500626e-16,2.7755575615628914e-11,6.573177557811505e-10,True
48103.0,baseline,14.0,True,6.38378239159465e-16,2.7755575615628914e-11,1.9229062786507711e-13,True
48103.0,baseline,15.0,True,1.0824674490095276e-14,5.551115123125783e-11,1.248201542125571e-11,True
48103.0,baseline,16.0,True,5.551115123125783e-17,2.7755575615628914e-11,6.703970711896545e-12,True
48103.0,baseline,17.0,True,9.103828801926284e-15,5.551115123125783e-11,7.505107646466058e-14,True
48103.0,baseline,18.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.3633538742396922e-13,True
48103.0,baseline,19.0,True,9.020562075079397e-17,5.551115123125783e-11,6.617817405185633e-12,True
48103.0,baseline,20.0,True,9.083012120214562e-15,2.7755575615628914e-11,5.3290705182007514e-14,True
48103.0,baseline,21.0,True,2.0122792321330962e-16,0.0,2.4080470950593735e-10,True
48103.0,baseline,22.0,True,7.771561172376096e-16,2.7755575615628914e-11,9.757972208035426e-12,True
48103.0,baseline,23.0,True,2.1788126858268697e-15,0.0,4.263256414560601e-14,True
48103.0,baseline,24.0,True,9.159339953157541e-15,2.7755575615628914e-11,4.6629367034256575e-14,True
48103.0,baseline,25.0,True,9.2148511043888e-15,2.7755575615628914e-11,3.952393967665557e-14,True
48103.0,baseline,26.0,True,5.6066262743570405e-15,5.551115123125783e-11,1.0454304089080324e-11,True
48103.0,baseline,27.0,True,2.7755575615628914e-17,0.0,7.114842048849823e-11,True
48103.0,baseline,28.0,True,2.0816681711721685e-15,5.551115123125783e-11,4.085620730620576e-14,True
48103.0,baseline,29.0,True,1.5959455978986625e-16,0.0,8.076206370333239e-12,True
48103.0,baseline,30.0,True,5.384581669432009e-15,2.7755575615628914e-11,1.545252814594278e-11,True
48103.0,baseline,31.0,True,1.457167719820518e-16,2.7755575615628914e-11,4.2454928461665986e-13,True
48103.0,baseline,32.0,True,5.828670879282072e-16,5.551115123125783e-11,2.283826461280114e-10,True
48103.0,baseline,33.0,True,4.343747583845925e-15,5.551115123125783e-11,1.298339213917643e-11,True
48103.0,baseline,34.0,True,1.1102230246251565e-16,0.0,1.1590728377086634e-13,True
48103.0,baseline,35.0,True,4.163336342344337e-17,0.0,5.906386491005833e-14,True
48103.0,baseline,36.0,True,2.005340338229189e-15,2.7755575615628914e-11,5.184008777803228e-10,True
48103.0,baseline,37.0,True,6.938893903907228e-18,2.7755575615628914e-11,8.010725416340847e-10,True
48103.0,baseline,38.0,True,2.7755575615628914e-17,2.7755575615628914e-11,3.275255622270379e-10,True
48103.0,baseline,39.0,True,3.740063814205996e-15,2.7755575615628914e-11,4.440892098500626e-14,True
48103.0,baseline,40.0,True,1.2698175844150228e-15,0.0,7.682743330406083e-14,True
48103.0,baseline,41.0,True,2.7408630920433552e-15,2.7755575615628914e-11,8.260059303211165e-14,True
48103.0,baseline,42.0,True,5.551115123125783e-17,5.551115123125783e-11,1.7252679285206796e-09,True
48103.0,baseline,43.0,True,6.5503158452884236e-15,2.7755575615628914e-11,8.72768524118328e-12,True
48103.0,baseline,44.0,True,8.527900607901984e-15,2.7755575615628914e-11,1.5276668818842154e-13,True
48103.0,baseline,45.0,True,3.469446951953614e-17,2.7755575615628914e-11,5.288658400104396e-12,True
48103.0,baseline,46.0,True,1.8735013540549517e-16,8.326672684688674e-11,8.881784197001252e-16,True
48103.0,baseline,47.0,True,1.942890293094024e-16,5.551115123125783e-11,3.0195890232675993e-10,True
48103.0,baseline,48.0,True,1.1102230246251565e-16,2.7755575615628914e-11,5.360956123467986e-11,True
48103.0,baseline,49.0,True,5.273559366969494e-16,5.551115123125783e-11,1.056932319443149e-13,True
48103.0,baseline,50.0,True,0.0,2.7755575615628914e-11,4.1611158962950867e-13,True
48103.0,baseline,51.0,True,8.326672684688674e-17,0.0,1.5656231866501003e-10,True
48103.0,baseline,52.0,True,6.245004513516506e-17,2.7755575615628914e-11,4.440892098500626e-16,True
48103.0,baseline,53.0,True,4.440892098500626e-16,2.7755575615628914e-11,2.7533531010703882e-14,True
48103.0,baseline,54.0,True,2.7755575615628914e-17,0.0,6.088463067044358e-13,True
48103.0,baseline,55.0,True,1.8735013540549517e-16,2.7755575615628914e-11,1.0865575106322467e-10,True
48103.0,baseline,56.0,True,4.524158825347513e-15,2.7755575615628914e-11,2.3092638912203256e-14,True
48103.0,baseline,57.0,True,7.93809462606987e-15,0.0,3.2862601528904634e-14,True
48103.0,baseline,58.0,True,2.7755575615628914e-15,5.551115123125783e-11,4.3520742565306136e-14,True
48103.0,baseline,59.0,True,5.551115123125783e-17,5.551115123125783e-11,3.055333763768431e-13,True
48103.0,baseline,60.0,True,8.326672684688674e-17,5.551115123125783e-11,1.8316370642423863e-10,True
48103.0,baseline,61.0,True,2.220446049250313e-16,0.0,5.924594148609685e-12,True
48103.0,baseline,62.0,True,4.85722573273506e-17,2.7755575615628914e-11,1.8096635301390052e-12,True
48103.0,baseline,63.0,True,4.163336342344337e-17,5.551115123125783e-11,2.3905455392991826e-10,True
48103.0,baseline,64.0,True,6.661338147750939e-16,2.7755575615628914e-11,2.1538326677728037e-13,True
48103.0,baseline,65.0,True,1.296879270640261e-14,5.551115123125783e-11,1.305622276959184e-13,True
48103.0,baseline,66.0,True,0.0,2.7755575615628914e-11,0.0,True
48103.0,baseline,67.0,True,8.326672684688674e-17,5.551115123125783e-11,1.2584067121679254e-10,True
48103.0,baseline,68.0,True,7.591149930874508e-15,0.0,7.949196856316121e-14,True
48103.0,baseline,69.0,True,2.914335439641036e-16,0.0,2.049693748062964e-11,True
48103.0,baseline,70.0,True,1.3877787807814457e-16,0.0,1.869540078303089e-10,True
48103.0,baseline,71.0,True,5.551115123125783e-17,5.551115123125783e-11,6.322404821901273e-10,True
48103.0,baseline,72.0,True,5.551115123125783e-17,0.0,1.7763568394002505e-15,True
